card_id,target
C_ID_a1f2181a3b,-0.18660736
C_ID_99de39c676,-0.6039195
C_ID_14808d9e39,-0.55699193
C_ID_e1d3d58bf0,-1.1056491
C_ID_4387ff7841,-0.23173422
C_ID_9aedeb2a77,0.16248155
C_ID_ae909e9517,-0.8623234
C_ID_0eccb4206c,-1.3572874
C_ID_05eb30b75d,-0.6433569
C_ID_d0b2e07d74,-0.29943264
C_ID_431d351e4b,-0.18575227
C_ID_784fb752e0,0.15413842
C_ID_754182c439,-0.05493915
C_ID_8f6a06cca4,1.2336631
C_ID_888b1b9501,-0.2954386
C_ID_849d1b16c4,-0.2516502
C_ID_dee360fc59,-0.6600038
C_ID_da8cfa76f3,0.7548758
C_ID_5888d5dabd,-0.92645025
C_ID_3527b9176f,-0.3857662
C_ID_40d9884290,-0.095000565
C_ID_2c2249ae76,-0.656389
C_ID_0f6019ec6f,-0.4152305
C_ID_1431c82754,-1.3182077
C_ID_4c25ab7be8,-0.29468113
C_ID_79fc85b782,-0.16542584
C_ID_ceca34d9cf,0.5952236
C_ID_7d98733b5a,-0.2721833
C_ID_7c4e477e4d,-1.2449583
C_ID_22615bf739,-0.43274516
C_ID_ca935e140b,-0.49194992
C_ID_d2bcaabb15,-0.17909372
C_ID_9cb76994ef,-0.6254525
C_ID_9241ae9fc5,-0.52637887
C_ID_b3f8306710,-1.0248268
C_ID_c7c95a4d10,-0.21569115
C_ID_031f078472,0.24488193
C_ID_3f2ec5e351,-1.7730086
C_ID_7b4931f46a,-0.48964775
C_ID_144e239be6,-0.08163291
C_ID_9df95bd44e,-0.46008837
C_ID_295b9824a3,-0.66021204
C_ID_31fb9f7f4d,-0.8054141
C_ID_6b11798803,-0.9377923
C_ID_9a4af51ba3,-0.53400445
C_ID_d1dd3e2972,-0.73852766
C_ID_2892b67f2b,-0.3448769
C_ID_85b42e2b17,0.3002634
C_ID_9a63fbd336,-0.0824852
C_ID_ccc27052e3,-0.071427464
C_ID_12c6e7e9a0,0.32853112
C_ID_d9a87329ce,-1.2700377
C_ID_d35a4e5515,-0.34152043
C_ID_ca56ee6b13,-0.5000335
C_ID_9af8240af0,-0.1303106
C_ID_7233910acc,-0.013002813
C_ID_78bc2d1625,0.40028703
C_ID_e2b58c8e2d,-0.42942256
C_ID_f38248a7dd,-0.50843453
C_ID_21a2546fc1,-0.2635343
C_ID_93a6b293f6,0.17046413
C_ID_c7c7ccec5d,-0.34253877
C_ID_ea1a121141,-0.8011341
C_ID_b3b86829c0,-0.6875936
C_ID_d4c66aee06,0.227667
C_ID_857177245e,-0.6627139
C_ID_8d2e9d85e4,-0.7549223
C_ID_a00adbbf88,-1.3837743
C_ID_d745602817,-2.2422113
C_ID_ae25187199,-1.4064015
C_ID_1de38e9d60,-0.15518671
C_ID_2b780fbcf8,-0.21379846
C_ID_82779d0394,0.3888155
C_ID_438c91e27e,-0.56335926
C_ID_c48d1f2e4c,0.090486586
C_ID_d09a444c44,-0.6679137
C_ID_cb589936a5,-0.5514226
C_ID_8e55341ef9,0.06343219
C_ID_a517b04cbb,-0.27455622
C_ID_05e3d4ff61,-0.6137217
C_ID_72b66c75ad,-0.58619475
C_ID_4f59f1a4c8,-0.38241714
C_ID_cc32fbe6a4,-0.44377285
C_ID_fe7b26d2a3,-0.7868892
C_ID_0dc5867e9d,-0.41710883
C_ID_b7b74a7c5f,-0.31511384
C_ID_4496a79c46,-0.04692185
C_ID_cb74f89c4f,-0.16909474
C_ID_f816ce1667,-0.97424674
C_ID_0636df3ab4,0.05535215
C_ID_c168614cdd,-0.30569172
C_ID_ff0606622a,-1.417454
C_ID_a8a1a5b8a0,0.5529869
C_ID_85379ef84c,-0.5819769
C_ID_3350faae25,-0.7297243
C_ID_7d0641d91a,-0.5022007
C_ID_674b5d4fdc,-1.1067568
C_ID_061115a9c6,-0.90367234
C_ID_33550a34ca,-0.58117044
C_ID_f91917bcb0,0.18008536
C_ID_186542adc3,-0.8149314
C_ID_33a3d8a9ca,-0.5212023
C_ID_974d978f58,-0.0018744469
C_ID_3c54cb255b,-0.8548442
C_ID_06c10c623c,-1.5300379
C_ID_c661dc818e,0.028144032
C_ID_4e91445834,-0.41151667
C_ID_de69430251,0.1134862
C_ID_5fe3c3bde6,-0.78757775
C_ID_054469767e,-0.31804514
C_ID_d869055f15,-0.3476498
C_ID_a293366839,-0.2849034
C_ID_8116536c17,-0.31467968
C_ID_0f7688091f,-1.1391175
C_ID_4c562d7958,-0.5508704
C_ID_1f05a129d0,-0.36745965
C_ID_aec2905260,-0.3187431
C_ID_e26978d9aa,-0.46092427
C_ID_a04131c873,-0.32750434
C_ID_5a818f88da,-0.31417584
C_ID_efba7cd8b0,0.20276979
C_ID_ddee193a47,-0.20180964
C_ID_5781cb21cd,-0.6518661
C_ID_a05203187f,-0.4407844
C_ID_a04674b415,-0.62750494
C_ID_436af9049d,0.49913073
C_ID_aafb51d282,0.044988662
C_ID_32c95a10bf,-0.58143413
C_ID_7f3fb12820,-0.24066049
C_ID_c6f48b2889,-0.3264165
C_ID_86f4d5ce43,-0.3079875
C_ID_0ae6cd5a35,-0.10324484
C_ID_e613e27751,-0.14043659
C_ID_4d60218a61,0.16031662
C_ID_fac16406b9,-0.56455743
C_ID_d4732fd46e,-1.7494342
C_ID_317dd55a1b,-0.8318056
C_ID_107bcb5b6b,-0.5335592
C_ID_aa74ba45c0,0.6751675
C_ID_c4d1d3cd8d,-0.70225024
C_ID_74d366f6f5,-0.0040363073
C_ID_753d448cae,1.12469
C_ID_4a0ef2fad0,0.90953827
C_ID_67836413b5,-0.63829565
C_ID_9037db3c70,-0.6705364
C_ID_b280f1e2b7,-0.22673368
C_ID_149327fe92,-0.21207541
C_ID_bc70461baa,0.055987686
C_ID_cdba3a7615,-0.3635558
C_ID_76457110fd,-0.4707535
C_ID_aa2d27e74b,0.3169883
C_ID_521cf3d50d,-0.5127183
C_ID_22d138cef3,-0.07631785
C_ID_2e71ffc381,-0.45558113
C_ID_d176ebb368,-0.20999652
C_ID_8d9f0745b5,-0.59449387
C_ID_d269f8ab62,-0.031248152
C_ID_7b5b353ae9,-0.015640974
C_ID_a812867d4f,-0.42550534
C_ID_938248d95b,-0.052203238
C_ID_5b79ae63ba,-0.7942333
C_ID_08915f2fcd,-0.15119195
C_ID_e68e3f1319,0.54792225
C_ID_82fa961c47,-2.1993043
C_ID_0403d247a1,-0.8242167
C_ID_0a37c1726c,-0.13874882
C_ID_196ae74577,-0.25609744
C_ID_84e6e277e6,-0.57480896
C_ID_c718270b46,-0.8897238
C_ID_724105026d,-0.2643425
C_ID_1225d080dc,-1.850239
C_ID_1eaf2f766c,-1.578449
C_ID_13a08eb6e2,-0.82087946
C_ID_d40c941cf0,-0.8794185
C_ID_847e66211c,-0.31313986
C_ID_0a48e35736,-0.3294419
C_ID_93ad39f781,-0.34368712
C_ID_688560d463,-0.38710725
C_ID_3a3f6844c2,-0.4789697
C_ID_ca9360f60b,-0.48395556
C_ID_c351b9ced1,-1.0520895
C_ID_124bc69d0b,-0.635654
C_ID_9ee0cbaba6,-0.90268064
C_ID_c1be7b4671,-0.61446726
C_ID_4681d8f529,-2.722593
C_ID_d152f28b99,0.048119485
C_ID_996936f5f9,0.05471605
C_ID_b1f01cd77a,-0.9781816
C_ID_6df00eecba,-0.7403208
C_ID_40f537a4de,0.1741193
C_ID_6d0953b94c,-0.6086253
C_ID_f538f7d144,0.15333948
C_ID_8c7924918c,-0.3881864
C_ID_30e6c589f6,-1.1582907
C_ID_8b8cc68f62,-0.0132626295
C_ID_3b9b7f2e06,-0.0062898993
C_ID_96a8115bd3,-0.535023
C_ID_d9c8acc978,1.2036322
C_ID_e21d2a8c2a,0.5978303
C_ID_36f4cfeed0,-0.6343193
C_ID_cdb2fe06f3,-0.42295521
C_ID_0189666435,-0.71280265
C_ID_f4b49419a7,-0.16716945
C_ID_9123b80a42,0.26947802
C_ID_2ae4786444,-0.9873792
C_ID_60a735ed96,-1.3554806
C_ID_3c1fa2685f,-0.09496212
C_ID_87f14ef86f,0.012963623
C_ID_697fe42769,0.02888146
C_ID_80b6d6a53f,-0.108986735
C_ID_d30407305f,0.20977524
C_ID_cfe24a459a,-0.31774986
C_ID_0c6b197102,-0.013993919
C_ID_6859ba2ad7,-0.9284661
C_ID_aa5f29c58a,-0.72135746
C_ID_95158ddced,0.1455957
C_ID_9c4ec1f79b,-1.5130279
C_ID_6dd138b925,-0.6562197
C_ID_89ab76f3c3,-0.9728285
C_ID_0760aadad5,-0.76811767
C_ID_f12946b9e5,-0.61504316
C_ID_ab5cb1e825,-0.18894744
C_ID_5ab283bbcf,-1.632807
C_ID_38f1a7d616,0.2127186
C_ID_3dbefadb7a,-0.08097839
C_ID_3691003656,-0.23372483
C_ID_e9b9d741e0,-0.4894427
C_ID_f9d60b9f10,-0.45756423
C_ID_904703de65,-4.5642524
C_ID_336e116d12,-0.73815453
C_ID_71e75dbe5a,-0.5594599
C_ID_07a532b5cc,-0.29554194
C_ID_4ab01d4066,-0.7598406
C_ID_63061e3c2b,-0.4256109
C_ID_9db878aaf9,-0.4944268
C_ID_cfab26306a,-0.16490471
C_ID_1f868a4172,-0.7974198
C_ID_6583fa200c,-0.38820618
C_ID_f5704b033d,-0.63491356
C_ID_306310da68,-1.4404378
C_ID_9aa9b08732,-0.10904181
C_ID_b3714e9fb0,-0.011223316
C_ID_003009777c,-0.41089702
C_ID_cd48bb4b70,-0.60791445
C_ID_61df2c7db5,0.44947016
C_ID_77d36c0a94,-0.06927431
C_ID_0ef1e66856,-0.60815704
C_ID_284321eff9,0.0294981
C_ID_4f5657e33f,-0.83193123
C_ID_a6c5496a8e,0.2769776
C_ID_3d3527047c,-0.13236815
C_ID_1e6618f000,-0.10123426
C_ID_1f45a3cbc1,0.46044457
C_ID_f17f785b36,-0.30279768
C_ID_9bb32672d5,-0.6158756
C_ID_00414a99ee,-0.08132231
C_ID_fe837f8cfe,-0.5181277
C_ID_98f5dc37d7,-0.27551228
C_ID_99f776329d,0.62536365
C_ID_a603f60290,-0.3991949
C_ID_411af154ae,0.7917919
C_ID_11c1b09ac6,-0.51908875
C_ID_20aac3800a,-0.66760576
C_ID_083f1568ae,-0.5950196
C_ID_8c6bf3920b,-0.41483563
C_ID_0f7f9dd751,-0.9453106
C_ID_17483580ef,-0.12956864
C_ID_2cd81f4e3f,-0.19184846
C_ID_997d16549a,-0.5300087
C_ID_e588f755a0,-0.3949781
C_ID_743da40c15,0.30294523
C_ID_8c3cde1bbd,-0.6798848
C_ID_4f6cfb901d,-0.6739564
C_ID_812534d060,-0.047275126
C_ID_e7654a6b22,-1.5242298
C_ID_eb77c9db6e,-0.95339775
C_ID_d4776b594d,-1.8138161
C_ID_5a738ed9c5,-1.2284614
C_ID_45c14a3d12,-0.39883125
C_ID_e6be35196f,-0.6651782
C_ID_bfd5697138,-0.47707808
C_ID_fdaa059b5a,0.22983575
C_ID_a66ca3ed16,-0.45591736
C_ID_725e5b731b,-0.6400099
C_ID_8471e66a5e,-0.14112538
C_ID_c330006950,-0.9296768
C_ID_99832eae44,-0.63496554
C_ID_da87a8467f,0.010992348
C_ID_767bb20927,-0.5273862
C_ID_83629a9e79,-0.65756285
C_ID_e8da9db1a6,-0.33237916
C_ID_7db53351be,-0.12965506
C_ID_a094fb47da,-0.3423655
C_ID_ae49c0185f,-0.65192866
C_ID_3f0fce4795,-0.6448678
C_ID_bcbce7af3b,-1.1847684
C_ID_fd10de0b7b,-0.41983235
C_ID_009c98eb85,-0.36626923
C_ID_aaa9d87914,-0.58760417
C_ID_6b5c459aec,0.86252296
C_ID_a7d820e3ae,-0.14518416
C_ID_c0aacad511,-0.59543216
C_ID_9dc369d34b,-0.14925194
C_ID_5d2df83bd6,-0.11331272
C_ID_94a8fbd307,-0.34101838
C_ID_1555f87948,0.004568428
C_ID_6f44a7e089,-0.25178033
C_ID_49fefbddd7,-0.2975977
C_ID_1383726f7e,-0.4976046
C_ID_bfda01e581,0.0567891
C_ID_e787e30928,-1.2142532
C_ID_fe1225080c,-1.0787691
C_ID_d474327eaf,0.22222182
C_ID_7fcf6969e2,-1.6887403
C_ID_1871963563,-0.05692655
C_ID_ae7dbdc3b5,-0.5344237
C_ID_1ffb792341,-0.9251119
C_ID_0a07c9afef,-0.53205884
C_ID_8964b231d2,0.00017258525
C_ID_080b7c8ca8,-0.5433998
C_ID_02ceab4afd,-0.94738746
C_ID_c88186e325,-0.31014407
C_ID_2bccd9f57c,-0.7808137
C_ID_5be5559fb9,-0.30220556
C_ID_66d3337422,0.5204765
C_ID_13aa851d24,0.28172815
C_ID_67d4e9017c,-0.66015697
C_ID_f493093f57,-0.6755917
C_ID_e16ee77478,-0.57351875
C_ID_bc29fc19b0,-0.21376395
C_ID_fb3694067b,-0.54631364
C_ID_c2bee2f7b8,0.60912395
C_ID_98bfe7678f,-0.32827514
C_ID_bfd35e0a1d,-0.0033501983
C_ID_9647907d47,-0.7812338
C_ID_4d11d3870e,0.135786
C_ID_869480f14d,-0.1367284
C_ID_6ba3d05410,-0.53131175
C_ID_c7ebcf183c,-0.40201414
C_ID_cd0028839b,0.0008251667
C_ID_59afb40e04,-1.0340878
C_ID_082eae5fc5,-0.92536867
C_ID_2ffea298cd,-0.20497108
C_ID_d833a1244a,-0.80920744
C_ID_10a93fd554,-0.1307568
C_ID_2e98f3f201,-1.953773
C_ID_534b80732f,-1.1975701
C_ID_578db20e8a,-0.83958995
C_ID_d39749ec32,-2.0087554
C_ID_6cded5416b,-0.299235
C_ID_898cacdc26,0.11920223
C_ID_cf2d779cc0,-0.4639312
C_ID_88970c7d42,-0.17207181
C_ID_7b963c799e,-0.5922456
C_ID_b3232df6eb,-0.04065156
C_ID_d8ef05f0bf,0.56453466
C_ID_1ac8dd0106,-0.0005310178
C_ID_938b4e2fee,-0.4784299
C_ID_665c7e4b91,-1.3477187
C_ID_0513508909,0.11524111
C_ID_bff8c82c3c,0.75715494
C_ID_d92d003a5c,-0.9480307
C_ID_722ba08566,0.5377394
C_ID_127e123174,-0.5062375
C_ID_012d7a4852,-0.6223484
C_ID_934b3b1fc3,-0.19879013
C_ID_90695c79be,-0.47177702
C_ID_a656978f36,-1.3702227
C_ID_4e0c06e912,-0.2979545
C_ID_781dbde2f2,-0.67831993
C_ID_9f6b209e04,-1.1357493
C_ID_2c46855194,-0.30612803
C_ID_24295b6978,-1.3487965
C_ID_a726aa9d21,0.79560626
C_ID_658cdbca3d,-0.21229458
C_ID_47f2c6658d,0.5683143
C_ID_ff90fe1146,-0.3181609
C_ID_26ecc1fc41,-0.629699
C_ID_90fbb999b7,-0.5039549
C_ID_6e51533b83,-0.22757363
C_ID_a379ecea93,-0.48874825
C_ID_2151d8c655,-0.19590509
C_ID_703a1335fb,-0.41953713
C_ID_07fe7b79ba,-0.21672237
C_ID_8b28ebafd3,-0.77496254
C_ID_75ec92b160,-0.5973103
C_ID_0d6533c534,0.22137752
C_ID_6a51fa642f,-0.41335213
C_ID_e5d19ad8a1,-0.8627014
C_ID_5dcf06b7eb,-0.15932864
C_ID_860fd8acb9,-0.56514883
C_ID_0f3d58b0a0,-0.2271052
C_ID_44e99a06a2,-0.62730217
C_ID_8fdc48d9d4,-0.3850379
C_ID_62ce41ba3a,-0.19126993
C_ID_df58c80c49,0.24790263
C_ID_fb61a72232,-0.28910005
C_ID_b039608a10,-0.50200105
C_ID_8621fb13c0,-0.5033611
C_ID_e52108f10c,0.16400582
C_ID_57d4ed0377,0.28760576
C_ID_cb7de55d6a,-1.962702
C_ID_e3565962d7,-0.019879341
C_ID_85809246f7,0.16869533
C_ID_82925df723,-0.88967836
C_ID_bd964ac94b,-0.6930667
C_ID_19f5fb227e,-0.32589453
C_ID_26f561a335,-0.4420672
C_ID_ecdb637546,-0.2676897
C_ID_da4450ed48,-0.9126667
C_ID_42315b8a05,-0.49487066
C_ID_3281dd7241,-0.7218013
C_ID_75193eb2bf,0.31276357
C_ID_75db083aa8,-0.6341759
C_ID_481ecf96cb,0.27972835
C_ID_5197ba097a,-1.822967
C_ID_98ab51e84b,-0.1268763
C_ID_ec13822689,-0.459808
C_ID_66fc39ef03,-0.9234828
C_ID_761c18a1f5,-1.1092484
C_ID_1fe410d443,-0.22414756
C_ID_35fe028dff,-0.34610355
C_ID_56b31885bf,-0.3750242
C_ID_4ae08fe64a,0.05913177
C_ID_cc3ec6736b,-1.2258413
C_ID_bd89b0b16a,-1.3555316
C_ID_d186209afe,-0.6783259
C_ID_95a0334582,-0.6033188
C_ID_11f6836036,0.57194906
C_ID_bcd77c8913,-0.54350364
C_ID_b23faf76e4,-1.0417174
C_ID_76c06be714,-0.5116478
C_ID_a923827ea2,-0.91154695
C_ID_a6784e6fb2,0.13790193
C_ID_ae3baba247,-0.81113124
C_ID_fb0037acfa,-0.5535364
C_ID_078e765cde,-0.08074224
C_ID_d467d06e57,-0.6070913
C_ID_592d65ad30,-0.64379203
C_ID_c78715b382,-0.39435858
C_ID_f7afa0c244,-1.4790326
C_ID_e031d7ce4c,0.22366706
C_ID_57575704f8,0.5065513
C_ID_7747390553,1.1918572
C_ID_7a4a3ab35d,0.70302093
C_ID_cad96f210c,-1.1234192
C_ID_a1b3f4b1bd,-0.8174939
C_ID_4da7af7868,-0.643986
C_ID_34d92575c7,-0.8061098
C_ID_76ae0a10e9,0.3292749
C_ID_27fcdb59fb,0.7691199
C_ID_34321ea5cb,0.14128244
C_ID_699c06cb64,-0.79656994
C_ID_7fd563ab21,-1.3445653
C_ID_ecbfdc515c,0.15545228
C_ID_8fd8c8b4e2,0.28597957
C_ID_ca7908e723,-0.7343286
C_ID_5e8accb186,-0.52672124
C_ID_6bd8252d45,0.1820386
C_ID_d4733659ed,-0.27727592
C_ID_bc1e9af117,-0.6483408
C_ID_c2e852fd4a,-0.12816095
C_ID_0ab39cb174,-0.3663327
C_ID_8cdc12b0d2,0.8303884
C_ID_a49dce6d51,-0.41841966
C_ID_bdbe36707a,-0.24084365
C_ID_3b46bbc393,0.3544556
C_ID_fef34cc0a0,-0.5067555
C_ID_67660fcecd,-0.9369868
C_ID_c1a9b250a4,0.090984434
C_ID_8729a32071,-0.29519033
C_ID_fdc36697f0,-0.6447557
C_ID_05524eec5f,-0.24091417
C_ID_4156d8ce61,-0.14684999
C_ID_a5aa9774e4,-0.16379577
C_ID_16a6e710ee,0.022118568
C_ID_60271c5732,-0.5211755
C_ID_bdb43bf82b,-0.22167605
C_ID_e9196421c7,-0.57919097
C_ID_02c0625179,-0.7296479
C_ID_8278bc8091,-0.11139196
C_ID_1f410f7248,0.6052731
C_ID_514bf74dda,-0.14138198
C_ID_b807d5359f,-0.31193256
C_ID_9c58427dda,-0.595943
C_ID_ab6c735945,-0.831018
C_ID_c0c8788fe5,-0.7116263
C_ID_c24a17f841,-0.6300738
C_ID_436f90419d,-0.33688205
C_ID_e14079f2c0,-0.661952
C_ID_0d1b95ca9d,-0.14506185
C_ID_3801f92528,-0.042191446
C_ID_deee7928ed,-0.4315117
C_ID_173002ee23,-0.41841966
C_ID_790214f1e5,0.03626564
C_ID_7c7a920c02,-0.5023023
C_ID_c7fbb01d21,-0.9884527
C_ID_19ff5d4710,-1.0344816
C_ID_c04e16d8b9,0.44399345
C_ID_80ec404673,-2.3409815
C_ID_a2cc7dbf0c,-0.9951948
C_ID_9f6e0b2b45,-0.43688214
C_ID_6fcf7d499c,-0.68559444
C_ID_d89932bf98,0.17949641
C_ID_a915ae8325,-0.833465
C_ID_c1b1bd09ea,-0.46832246
C_ID_842b42d0e4,-0.36750758
C_ID_5643ba4110,-0.13345379
C_ID_ecc127473b,-0.17302358
C_ID_4520b692b5,-0.013081133
C_ID_9d90a935cd,-1.5505936
C_ID_e4debde509,-0.70101833
C_ID_6add18b046,-0.41166306
C_ID_5e040bac89,-0.6853316
C_ID_ab91d7a048,0.4822354
C_ID_885248b008,0.24628001
C_ID_1e77c9cc2d,-0.3953119
C_ID_4beadfbba9,-1.3657337
C_ID_340a0f950b,-0.74802077
C_ID_e723ac9ae2,-0.5366813
C_ID_e39b9c1e23,0.3552112
C_ID_2635f6b820,-1.100128
C_ID_1f75d1cfaa,0.31178936
C_ID_128204d7ed,-0.44240183
C_ID_1362dc6a17,-0.0644269
C_ID_b9a540e184,-0.61848366
C_ID_24ecbc5b84,-0.44845057
C_ID_4ab2d8763a,-0.19671822
C_ID_73e5b6615c,-0.6698283
C_ID_f91819652b,0.11663166
C_ID_f756e0d3a4,0.7047049
C_ID_4fb841ea36,-0.3903222
C_ID_1acb2cae9d,-0.06637198
C_ID_284026cfd4,0.5601077
C_ID_b64a2f3bae,-0.40730911
C_ID_9f28a65a11,0.50464725
C_ID_6ef69b308b,-0.59227777
C_ID_d005f7f681,-0.3434975
C_ID_5c196dc180,0.21583694
C_ID_4191601ffc,-1.1825956
C_ID_c55c80bb39,-0.45087183
C_ID_b2da1e4c9e,-0.4971735
C_ID_db77a16262,-0.6445259
C_ID_c04a707408,-0.943913
C_ID_de9167020b,-0.4765942
C_ID_a299232fd5,-0.024258614
C_ID_be6720a842,-0.80699694
C_ID_eaa060528f,-0.26991373
C_ID_a8be4112ba,-0.386976
C_ID_862dc2acef,-0.22167063
C_ID_9fc8128794,-0.1158188
C_ID_af1f1ea9d1,0.08550173
C_ID_8770583002,-0.48132187
C_ID_8e7e3a336c,-0.57890594
C_ID_651856c553,-0.52123606
C_ID_23540ee3c8,-0.24234766
C_ID_4f7eb03853,-0.24827248
C_ID_acee1fd6dd,-0.44328713
C_ID_7a9c210a75,-0.46977943
C_ID_f74d98b796,0.31203112
C_ID_c5d3cabd5c,-0.97681415
C_ID_bdf17670cb,-0.39461875
C_ID_c6bacc575f,-0.47495914
C_ID_3cbaabd13b,-0.6885512
C_ID_a56852c668,0.0006469786
C_ID_02019aa59a,-0.48540705
C_ID_71cf2ec655,-0.19507456
C_ID_261e7de06e,-0.5735574
C_ID_0f9e877473,-0.8847729
C_ID_22c746fd53,0.67397034
C_ID_4a1cfebcea,-0.5450053
C_ID_8afc242c31,-0.87561345
C_ID_8212c2db25,-0.24130678
C_ID_20bb40ab48,-1.0727613
C_ID_a8f4ffe489,-1.4328134
C_ID_9546e064a7,-0.55970204
C_ID_a2e7e4845d,-0.7926078
C_ID_44a27cac9a,-1.3533584
C_ID_63f847321c,-0.6197914
C_ID_0b56a9f0ed,-1.0113684
C_ID_ecefeda9f2,-0.35462946
C_ID_bfac266568,0.1932506
C_ID_98efe178c9,-0.68175185
C_ID_e16a9df0a0,-0.32095867
C_ID_dfb02500f4,0.02169469
C_ID_5dba82df01,-0.088614106
C_ID_6cb1f0367b,-0.94709945
C_ID_df2826b5bd,0.026257277
C_ID_d7516db661,0.665789
C_ID_16b91e4269,-0.12861258
C_ID_4fb4210b81,-0.45986295
C_ID_a4b56e7a9c,0.8868406
C_ID_43a973d60a,-0.11378294
C_ID_b370167b69,-0.26897043
C_ID_e6892c8dd3,0.25388843
C_ID_334ed86946,-0.0046154857
C_ID_b68766cd1f,-0.073191345
C_ID_0a7ded7686,-0.52869844
C_ID_5d7421ec39,-0.8232852
C_ID_b43a200167,-0.4829949
C_ID_9945e7b6bf,-0.3604992
C_ID_3db74843f5,-0.09659821
C_ID_815ef350bf,0.26055062
C_ID_978115efa4,-0.71192896
C_ID_a6a27c8146,-0.3092668
C_ID_d583ffaa3b,-0.429327
C_ID_9411d8e1bf,-0.7652645
C_ID_5c34ccc0e0,-0.71385217
C_ID_bc44a25542,0.20527443
C_ID_1c5dc7e17d,-0.98660207
C_ID_43f751c518,-0.20111877
C_ID_2739d57997,0.40208825
C_ID_2fdf05f08c,-0.19627702
C_ID_372cea96f0,-0.28087038
C_ID_0a27f5fbe5,-0.4864533
C_ID_7600fe3c44,-0.3568014
C_ID_86b9559622,-0.30970913
C_ID_763a9ca9d2,0.36765045
C_ID_3b58e15bc4,-0.72362566
C_ID_eb2ab0884a,-0.7948729
C_ID_7689c3749a,0.0486224
C_ID_b458182847,-0.25544566
C_ID_70a7a12346,-0.15553677
C_ID_d8b044f8a2,-0.42446947
C_ID_f523064062,-1.1606537
C_ID_c86463c6dc,-1.0857195
C_ID_7332e0c42a,-0.02910608
C_ID_cc2248a597,-0.2807303
C_ID_6a4245aca4,1.2835274
C_ID_48a8721d53,-1.197318
C_ID_67055b9dfd,0.6040516
C_ID_63189bafe8,-0.314389
C_ID_c24c569065,-0.67857075
C_ID_fdafaf533b,0.49207187
C_ID_c6cec19cf3,-0.53805876
C_ID_3c537ce336,-0.6184095
C_ID_8ee5307ab6,0.39685127
C_ID_32cba9f095,-0.33559483
C_ID_14dac94e24,-0.6679534
C_ID_f162d9c050,-0.520563
C_ID_97baf55145,-0.44881934
C_ID_2c4ab9d1d6,-1.1163746
C_ID_3bf880511a,-0.6706346
C_ID_f6b40832cb,0.07625961
C_ID_81824f7a5c,0.6054294
C_ID_10d1df7abd,-0.5816308
C_ID_ce8695f55e,0.29830983
C_ID_5a745145ef,-0.7038876
C_ID_8aa4e27ab1,-0.28561842
C_ID_37eed557b5,0.19121918
C_ID_b121662fd0,-0.4532466
C_ID_d1c9762b6c,-0.35920805
C_ID_be6cef6fb4,0.059182435
C_ID_d1e73e8c1a,0.33407378
C_ID_0a770f94b1,-0.8784032
C_ID_c702ab54dc,-0.71419656
C_ID_4b2a647b36,-0.21344227
C_ID_79c82a2be0,-0.58566356
C_ID_d610d519d4,-0.07306111
C_ID_ae24cfae00,0.33478177
C_ID_950e1eecd0,-0.7371304
C_ID_ad285179fd,-0.34418356
C_ID_e4d82051ee,-1.2365756
C_ID_6a716e3be7,-0.42114645
C_ID_7dcb2fb7e3,-0.35026747
C_ID_ae44abe17b,-0.012477338
C_ID_beeb532dd4,-0.693583
C_ID_6d90e1dc89,-0.4299065
C_ID_34f61ccf3a,-1.6887877
C_ID_d5ea2e43d5,-0.43398046
C_ID_3fa6a86009,-0.26876676
C_ID_5c70470488,-0.94324636
C_ID_7e1fe36d2a,-1.2050813
C_ID_e0a07f6439,-0.13435817
C_ID_f353231f23,0.53143644
C_ID_f9d3a8e7cf,-0.46171898
C_ID_ecf9dce2a4,-0.515594
C_ID_d5db572e60,-0.47910768
C_ID_2e3b4763c9,-0.48739314
C_ID_9ec2a2d04a,-0.20152014
C_ID_ddd682293d,-1.1608503
C_ID_0a6a325383,0.09799206
C_ID_91289a0c7d,-0.21790588
C_ID_abc25d8b12,-0.15521652
C_ID_3c15640f47,-0.6476922
C_ID_47c8a736b1,-0.35324425
C_ID_845440e2bd,-0.69269645
C_ID_42a914b43e,-0.54293907
C_ID_186f930b54,-0.09003419
C_ID_e6c3354420,-0.87349415
C_ID_29f07c243f,0.61612296
C_ID_19914f7a9e,-0.24806058
C_ID_f8beeb608f,0.0031544268
C_ID_8028fc77bd,-0.5942755
C_ID_edc32277e1,-0.06465638
C_ID_f9e2199b3c,-1.126268
C_ID_58594520c7,-0.15898931
C_ID_59273b8e4a,0.02557233
C_ID_dfbb0a6234,-0.2919913
C_ID_882d3edf02,-0.8761666
C_ID_44da66a306,-0.28704828
C_ID_723b54cb26,-0.8076229
C_ID_8d21b6adae,-0.17198467
C_ID_f80070d9a1,-0.5352733
C_ID_6092a41183,-0.84832823
C_ID_6e049a81a3,-0.38178605
C_ID_ccdaf907ea,-0.15150768
C_ID_084454ddf4,-2.3144515
C_ID_c43eeff4bc,-0.59817326
C_ID_2a62900b59,-0.5752938
C_ID_4bad9d5241,-0.37558973
C_ID_532c9dfda9,-0.70789707
C_ID_9e881c8fcd,-1.145622
C_ID_6c9ba80560,0.08190867
C_ID_0bcc6829d4,0.20140725
C_ID_e85ab85b8e,0.6749895
C_ID_3a7b2e20e8,-0.34657204
C_ID_d37f95e3b7,-0.17667508
